ROLLINGDB_ID,Coll2014,Freschi2020,Lipworth2019,Shitikov2017,Stucki2016,F2,Lineage
SAMN03647735,3,3.1.1,"east_african_indian,canetti,mungi,indo_oceanic",,,0.0097411145239139,3
SAMN03647736,4.3.2.1,4.2.1.2.1.1.i1,lam,,4.3/LAM,0.0061589823289011,4
SAMN03647737,4,4.2.1.2.1.2,,,4,0.005332239540607,4
SAMN03647738,4.5,4.2.1.1.2,,,4.5,0.0576119891900745,4
SAMN03647739,3,3.1.1,"east_african_indian,mungi",,,0.011856923153247,3
SAMN03647740,3,3.1.1,"east_african_indian,mungi",,,0.0184543367691407,3
SAMN03647741,3,3.1.1,"east_african_indian,mungi",,,0.0113723682188412,3
SAMN03647742,4.3.3,4.2.1.2.1.1.i4.1,"lam,canetti",,4.3/LAM,0.015447991761071,4
SAMN03647743,4.3.4,4.2.1.2.1.1.i3,"lam,microti",,4.3/LAM,0.0079365079365079,4
SAMN03647744,4.6,4.2.1.1.1.2.2.1.1.2,uganda,,4,0.0058868697210135,4
SAMN03647745,3,3.1.1,"east_african_indian,mungi",,,0.0097069370594781,3
SAMN03647746,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0319818152984088,4
SAMN03647747,3.1.1,3.1.1.i1,"east_african_indian,mungi",,,0.0102491961414791,3
SAMN03647748,3,3.1.1,east_african_indian,,,0.0065284516982796,3
SAMN03647749,4.2.2.1,4.2.2.1,tur,,4,0.0225627926777352,4
SAMN03647750,BOV_AFRI,,"orygis,tur,mungi",,,0.0272123893805309,BOV_AFRI
SAMN03647751,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0240706071142016,4
SAMN03647752,3.1.2,3.1.1.i2,east_african_indian,,,0.00599173553719,3
SAMN03647753,2.2.1,2.2.1.1.1.i1,"beijing,mungi",lin2.2.1,,0.0081088150667015,2
SAMN03647754,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0236039147956246,1
SAMN03647755,1.1.3,1.1.1.2,"indo_oceanic,canetti,mungi",,,0.0230157023015702,1
SAMN03647756,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0195121951219512,4
SAMN03647757,3,3.1.1,east_african_indian,,,0.0088305135054912,3
SAMN03647758,3,3.1.1,"east_african_indian,ghana,pinipedii,mungi",,,0.0096469226316804,3
SAMN03647759,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0164456626416771,4
SAMN03647760,3,3.1.1,east_african_indian,,,0.009009009009009,3
SAMN03647761,4.3.3,4.2.1.2.1.1.i4.1,"lam,canetti",,4.3/LAM,0.0052728106373223,4
SAMN03647762,3,3.1.1,"east_african_indian,mungi",,,0.0088595360824742,3
SAMN03647763,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0213592233009708,4
SAMN03647764,2.2.1,2.2.1.1.1,beijing,"lin2.2.1,asian_african_3",,0.0130180082447385,2
SAMN03647765,4.6,4.2.1.1.1.2.2.1.1.2,uganda,,4,0.0162374020156774,4
SAMN03647766,3.1.1,3.1.1.i1,east_african_indian,,,0.0110312721384475,3
SAMN03647767,3,3.1.1,east_african_indian,,,0.0269569317824583,3
SAMN03647768,4.5,4.2.1.1.2,"pinipedii,haarlem,ethiopian",,4.5,0.0407684504184631,4
SAMN03647769,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0124015569837965,4
SAMN03647770,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0057773109243697,4
SAMN03647771,3,3.1.1,"east_african_indian,canetti,mungi",,,0.0092678405931417,3
SAMN03647772,3,3.1.1,"east_african_indian,mungi",,,0.0094729416507104,3
SAMN03647773,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.023489932885906,4
SAMN03647774,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0161969549724651,4
SAMN03647775,3,3.1.1,"east_african_indian,mungi",,,0.0163678877630553,3
SAMN03647776,3.1.1,3.1.1.i1,east_african_indian,,,0.011712158808933,3
SAMN03647777,4.5,4.2.1.1.2,dassie,,4.5,0.0040644051899327,4
SAMN03647778,3,3.1.1,"east_african_indian,mungi",,,0.0102808885625114,3
SAMN03647779,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0268162799543552,1
SAMN03647780,3,3.1.1,"east_african_indian,mungi",,,0.0103200838506812,3
SAMN03647781,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0134482203253341,4
SAMN03647782,3,3.1.1,"east_african_indian,mungi",,,0.0127286078959331,3
SAMN03647783,4.1,4.1.i1.2.2,"xtype,ural,canetti",,4,0.0142878404524482,4
SAMN03647784,3,3.1.1,east_african_indian,,,0.0102674505257928,3
SAMN03647785,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0148972602739726,4
SAMN03647786,3.1.2,3.1.1.i2,"east_african_indian,mungi",,,0.0100065259952142,3
SAMN03647787,3,3.1.1,"east_african_indian,mungi",,,0.0121414478676582,3
SAMN03647788,3.1.1,3.1.1.i1,"east_african_indian,mungi",,,0.0176257128045619,3
SAMN03647789,3,3.1.2,"east_african_indian,mungi",,,0.0123758707573736,3
SAMN03647790,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0178571428571428,4
SAMN03647791,3,3.1.1,east_african_indian,,,0.0132275132275132,3
SAMN03647792,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0328981054787506,4
SAMN03647793,3.1.1,3.1.1.i1,"east_african_indian,indo_oceanic,mungi",,,0.0374389273946142,3
SAMN03647794,3,3.1.1,"east_african_indian,mungi",,,0.0107332331564905,3
SAMN03647795,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0166830225711481,4
SAMN03647796,2.2.1.1,2.2.1.1.1,beijing,"lin2.2.1,pacific_RD150",,0.0112886859462201,2
SAMN03647797,3,3.1.1,east_african_indian,,,0.0093296475466482,3
SAMN03647798,1.2.1,1.2.1.1.1,"indo_oceanic,tur,mungi",,,0.0139421847019698,1
SAMN03647799,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.00495193708127,4
SAMN03647800,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.024411247145157,2
SAMN03647801,3,3.1.1,"east_african_indian,canetti,mungi,indo_oceanic",,,0.0116771824088897,3
SAMN03647802,3,3.1.1,"east_african_indian,mungi",,,0.0083437938418371,3
SAMN03647803,4.8,4.2.1.1.1.1.1.1.i1,tur,,4.10/PGG3,0.0320680628272251,4
SAMN03647804,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0264677574590952,1
SAMN03647805,1.1.2,1.1.2,indo_oceanic,,,0.0272492365515621,1
SAMN03647806,3,3.1.2,"east_african_indian,mungi",,,0.0107346214879118,3
SAMN03647807,3,3.1.1,"east_african_indian,mungi",,,0.0088158871566443,3
SAMN03647808,1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,0.0091666817335334,1
SAMN03647809,1.1.2,1.1.2,"indo_oceanic,mungi,east_african_indian",,,0.0540976265114196,1
SAMN03647810,3,3.1.1,"east_african_indian,orygis,canetti,mungi",,,0.0175491966917007,3
SAMN03647811,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0150661299597469,4
SAMN03647812,3,3.1.1,east_african_indian,,,0.0100667892749975,3
SAMN03647813,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0056422170594092,4
SAMN03647814,3,3.1.1,"east_african_indian,canetti,indo_oceanic",,,0.0129719468466568,3
SAMN03647815,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.015727280455666,4
SAMN03647816,4.5,4.2.1.1.2,,,4.5,0.0065466448445171,4
SAMN03647817,3,3.1.1,"east_african_indian,caprae",,,0.0084388185654008,3
SAMN03647818,4.5,4.2.1.1.2,,,4.5,0.0059962781721689,4
SAMN03647819,3,3.1.2,"east_african_indian,mungi",,,0.0321741016557009,3
SAMN03647820,1.2.2,1.2.2.1,"indo_oceanic,mungi",,,0.0203359858532272,1
SAMN03647821,1.1.3,1.1.1.2,"indo_oceanic,mungi",,,0.0331275410329769,1
SAMN03647822,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0133757263457954,4
SAMN03647823,4.5,4.2.1.1.2,,,4.5,0.0318602261048304,4
SAMN03647824,1.1.2,1.1.2,"indo_oceanic,westafrican1,mungi",,,0.0415488361975201,1
SAMN03647825,3,3.1.1,east_african_indian,,,0.010087116001834,3
SAMN03647826,3,3.1.1,"east_african_indian,mungi",,,0.0067067530064754,3
SAMN03647827,3.1.1,3.1.1.i1,"east_african_indian,mungi",,,0.0110253583241455,3
SAMN03647828,3,3.1.1,"east_african_indian,mungi",,,0.0098012147984538,3
SAMN03647829,3.1.1,3.1.1.i1,east_african_indian,,,0.0441095890410958,3
SAMN03647830,4.2.2,4.2.2.1,tur,,4,0.0311747390955311,4
SAMN03647831,3,3.1.2,"east_african_indian,canetti",,,0.0128386185646424,3
SAMN03647832,1.2.2,1.2.2.1,"indo_oceanic,east_african_indian",,,0.1269524972681108,1
SAMN03647833,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0169256808739806,1
SAMN03647834,3,3.1.1,"east_african_indian,suricattae,mungi",,,0.0118050266565118,3
SAMN03647835,3.1.1,3.1.1.i1,"east_african_indian,canetti",,,0.012042147516307,3
SAMN03647836,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0168088309081786,4
SAMN03647837,1.2.2,1.2.2.1,"indo_oceanic,mungi,canetti",,,0.0495160611586477,1
SAMN03647838,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0341972642188624,4
SAMN03647839,3,3.1.1,"east_african_indian,mungi",,,0.011455974423871,3
SAMN03647840,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0070003500175008,4
SAMN03647841,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0063273727647867,4
SAMN03647842,1.1.3,1.1.1.2,"indo_oceanic,mungi",,,0.0236797274275979,1
SAMN03647843,2.2.1,2.2.1.1.1,"beijing,uganda","lin2.2.1,asia_ancestral_3",,0.0123823036244034,2
SAMN03647844,1.1.3,1.1.1.2,"indo_oceanic,mungi",,,0.0213318493785939,1
SAMN03647845,4.3.1,4.2.1.2.1.1.i2,lam,,4.3/LAM,0.0085822743026902,4
SAMN03647846,3,3.1.1,"east_african_indian,mungi",,,0.0158649574819139,3
SAMN03647847,3,3.1.2,east_african_indian,,,0.0166689438447875,3
SAMN03647848,4.5,4.2.1.1.2,,,4.5,0.0081685296646603,4
SAMN03647849,3,3.1.1,"east_african_indian,mungi",,,0.018397212543554,3
SAMN03647850,4.2.2,4.2.2.1,"tur,uganda,east_african_indian",,4,0.0299886119195242,4
SAMN03647851,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0115522506971185,3
SAMN03647852,4.6.1.1,4.2.1.1.1.2.2.1.1.1.1,uganda,,4.6.1/Uganda,0.00994630754335,4
SAMN03647853,2.2.1,2.2.1.1.1,beijing,"lin2.2.1,asian_african_3",,0.0088095775920487,2
SAMN03647854,3,3.1.1,"east_african_indian,mungi",,,0.0119725507373339,3
SAMN03647855,3,3.1.2,"east_african_indian,mungi",,,0.0101018973998594,3
SAMN03647856,4.2.2,4.2.2.1,tur,,4,0.0310956893100226,4
SAMN03647857,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0060195635816403,4
SAMN03647858,4.5,4.2.1.1.2,,,4.5,0.0109459891339085,4
SAMN03647859,2.2.1,2.2.1.1.1,"beijing,ghana","lin2.2.1,asian_african_2",,0.0541003905133822,2
SAMN03647860,4.1,4.1.i2.2,"ghana,canetti,mungi",,4,0.0341373671300081,4
SAMN03647861,4.5,4.2.1.1.2,haarlem,,4.5,0.0207045156454937,4
SAMN03647862,4.6,4.2.1.1.1.2.2.1.2,"uganda,canetti",,4,0.0080825451418744,4
SAMN03647863,1.1.3,1.1.1.2,"indo_oceanic,mungi",,,0.0272755133312902,1
SAMN03647864,1.1.3,1.1.1.2,"indo_oceanic,mungi",,,0.017094017094017,1
SAMN03647865,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0292324527122088,1
SAMN03647866,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0267817021659027,1
SAMN03647867,3,3.1.1,east_african_indian,,,0.0127628716461203,3
SAMN03647868,4.1.1.3,4.1.i1.2.1,xtype,,4,0.0141030237839129,4
SAMN03647869,1.1.3,1.1.1.2,"indo_oceanic,mungi",,,0.0304659498207885,1
SAMN03647870,3,3.2.1,"east_african_indian,suricattae,ghana,mungi",,,0.011508683825068,3
SAMN03647871,1.2.1,1.2.1.2,"indo_oceanic,mungi",,,0.0145348837209302,1
SAMN03647872,4.5,4.2.1.1.2,,,4.5,0.0068111455108359,4
SAMN03647873,3,3.1.1,"east_african_indian,canetti",,,0.0139719626168224,3
SAMN03647874,4.5,4.2.1.1.2,,,4.5,0.0114782608695652,4
SAMN03647875,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0071618579905872,4
SAMN03647876,3,3.1.1,east_african_indian,,,0.0097623732405024,3
SAMN03647877,2.2.1,2.2.1.1.1.i3,"beijing,canetti","lin2.2.1,central_asia",,0.011662598318416,2
SAMN03647878,4.1.2,4.1.i1.1.2,haarlem,,4,0.0275920921632769,4
SAMN03647879,3,3.1.1,"east_african_indian,ghana",,,0.0161034626616604,3
SAMN03647880,3,3.1.1,east_african_indian,,,0.0084988219454729,3
SAMN03647881,4.7,4,,,4.10/PGG3,0.0077966101694915,4
SAMN03647882,2.2.1,2.2.1.1.1,beijing,"lin2.2.1,asian_african_2",,0.0113440197287299,2
SAMN03647883,3,3.1.1,east_african_indian,,,0.0185420370840741,3
SAMN03647884,3,3.1.1,"east_african_indian,westafrican1,indo_oceanic",,,0.036154099440237,3
SAMN03647885,4.6.2,4.2.1.1.1.2.1.2,"cameroon,suricattae",,4,0.0179538935514713,4
SAMN03647886,5,5,"westafrican1,mungi",,,0.0256994818652849,5
SAMN03647887,4.1.1.1,4.1.i1.2.1,xtype,,4,0.00714200690394,4
SAMN03647888,3,3.1.1,east_african_indian,,,0.0096515417397844,3
SAMN03647889,3.1.2,3.1.1.i2,east_african_indian,,,0.0122863247863247,3
SAMN03647890,1.2.2,1.2.2.1,"indo_oceanic,mungi,east_african_indian",,,0.0420804217236729,1
SAMN03647891,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0197200060213758,4
SAMN03647892,4.1.2,4.1.i1.1.1.1,haarlem,,4,0.0230330949205964,4
SAMN03647893,4.5,4.2.1.1.2,"indo_oceanic,canetti",,4.5,0.0255515745804261,4
SAMN03647894,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0367673825991991,4
SAMN03647895,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0264426588750913,1
SAMN03647896,1.1.2,1.1.2,"indo_oceanic,canetti",,,0.0266959798994974,1
SAMN03647897,2.2.1.1,2.2.1.1.1,"beijing,canetti","lin2.2.1,pacific_RD150",,0.0158221510114159,2
SAMN03647898,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0061641916503222,4
SAMN03647899,4.6,4.2.1.1.1.2.2.2,uganda,,4,0.0097125097125097,4
SAMN03647900,4.2.2,4.2.2.1,"tur,mungi",,4,0.0356756756756756,4
SAMN03647901,4.3.4.2,4.2.1.2.1.1.i3.1,"lam,canetti,east_african_indian",,4.3/LAM,0.0141912908242612,4
SAMN03647902,3,3.1.1,"east_african_indian,indo_oceanic,mungi",,,0.0564951044557306,3
SAMN03647903,3,3.1.1,"east_african_indian,ghana",,,0.007581430175964,3
SAMN03647904,3.1.2,3.1.1.i2,"east_african_indian,mungi",,,0.0089186176142697,3
SAMN03647905,1.2.1,1.2.1.1.1,"indo_oceanic,mungi",,,0.014868804664723,1
SAMN03647906,2.2.1,2.2.1.1.1.i3,"beijing,mungi","lin2.2.1,central_asia",,0.0117046445025526,2
SAMN03647907,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0072655217965653,4
SAMN03647908,1.1.2,1.1.2,"indo_oceanic,canetti,mungi,bcg",,,0.0265949716610957,1
SAMN03647909,3,3.1.1,east_african_indian,,,0.0131061598951507,3
SAMN03647910,3.1.2,3.1.1.i2,east_african_indian,,,0.008538715311469,3
SAMN03647911,4.6.1.1,4.2.1.1.1.2.2.1.1.1.1,uganda,,4.6.1/Uganda,0.0142921754862053,4
SAMN03647912,4.1.1.3,4.1.i1.2.1,xtype,,4,0.015538813399704,4
SAMN03647913,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.0158081705150976,2
SAMN03647914,4.6,4.2.1.1.1.2.2.2,uganda,,4,0.007560035576638,4
SAMN03647915,1.1.2,1.1.2,"indo_oceanic,mungi,canetti",,,0.0239344455579791,1
SAMN03647916,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0075008523695874,4
SAMN03647917,4.1.2.1,4.1.i1.1.1.1,"haarlem,canetti",,4.1.2/Haarlem,0.0303707844233277,4
SAMN03647918,4.3.4.2,4.2.1.2.1.1.i3.1,"lam,east_african_indian,canetti",,4.3/LAM,0.0081177765547605,4
SAMN03647919,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0355806734060335,4
SAMN03647920,4.1.2.1,4.1.i1.1.1.1,"haarlem,canetti",,4.1.2/Haarlem,0.0192076830732292,4
SAMN03647921,3,3.1.1,"east_african_indian,ghana",,,0.0151886330230279,3
SAMN03647922,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0118491321762349,4
SAMN03647923,4.2.2,4.2.2.1,tur,,4,0.0316673025562762,4
SAMN03647924,4.6,4.2.1.1.1.2.2.2,uganda,,4,0.0099397099560045,4
SAMN03647925,4.1.2.1,4.1.i1.1.1.1,"haarlem,canetti",,4.1.2/Haarlem,0.0163315479848977,4
SAMN03647926,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0136416184971098,4
SAMN03647927,3,3.1.2,east_african_indian,,,0.0117351215423302,3
SAMN03647928,3.1.2,3.1.1.i2,"east_african_indian,canetti,ghana",,,0.0149953535524203,3
SAMN03647929,3,3.1.1,"east_african_indian,mungi",,,0.0144643294925226,3
SAMN03647930,2.2.1,2.2.1.1.1.i3,"beijing,canetti","lin2.2.1,central_asia",,0.0207672339198154,2
SAMN03647931,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0193840067815767,4
SAMN03647932,4.6,4.2.1.1.1.2.2.2,"uganda,canetti",,4,0.0101776092596288,4
SAMN03647933,3.1.1,3.1.1.i1,"east_african_indian,mungi",,,0.0136986301369863,3
SAMN03647934,3,3.1.1,"east_african_indian,indo_oceanic,ghana",,,0.0190856156998059,3
SAMN03647935,1.1.2,1.1.2,indo_oceanic,,,0.0175993059428642,1
SAMN03647936,3.1.1,3.1.1.i1,east_african_indian,,,0.0125025704297758,3
SAMN03647937,3,3.1.1,east_african_indian,,,0.0140327430671566,3
SAMN03647938,3.1.2.1,3.1.1.i2,east_african_indian,,,0.0210983555693453,3
SAMN03647939,4.1.1.1,4.1.i1.2.1,"xtype,pinipedii",,4,0.0095853605402657,4
SAMN03647940,4.6,4.2.1.1.1.2.2.2,uganda,,4,0.0089343729694606,4
SAMN03647941,4.6,4.2.1.1.1.2.2.2,uganda,,4,0.0099041877489503,4
SAMN03647942,2.2.1,2.2.1.1.1.i3,"beijing,canetti,indo_oceanic","lin2.2.1,central_asia",,0.0174567130286687,2
SAMN03647943,3,3.1.1,east_african_indian,,,0.0164709120939621,3
SAMN03647944,3,3.1.1,east_african_indian,,,0.016247700797057,3
SAMN03647945,3,3.1.1,"east_african_indian,canetti",,,0.0105295598130361,3
SAMN03647946,3.1.2,3.1.1.i2,"east_african_indian,canetti",,,0.0238008852768304,3
SAMN03647947,3,3.1.1,east_african_indian,,,0.01076324497291,3
SAMN03647948,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0100990853658536,4
SAMN03647949,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0203398558187435,4
SAMN03647950,1.1.2,1.1.2,"indo_oceanic,tur",,,0.0197960407918416,1
SAMN03647951,4.6,4.2.1.1.1.2.2.2,uganda,,4,0.0085756897837434,4
SAMN03647952,1.2.2,1.2.2.2,"indo_oceanic,canetti",,,0.0222989116007432,1
SAMN03647953,3,3.1.1,"east_african_indian,ghana",,,0.010225424122705,3
SAMN03647954,3.1.1,3.1.1.i1,east_african_indian,,,0.016554162648666,3
SAMN03647955,3,3.1.1,"east_african_indian,canetti",,,0.0152119700748129,3
SAMN03647956,4.7,4,,,4.10/PGG3,0.0078095478019901,4
SAMN03647957,4.6,4.2.1.1.1.2.2.2,uganda,,4,0.0102673382409918,4
SAMN03647958,3.1.2.1,3.1.1.i2,"east_african_indian,ghana",,,0.0167920719398054,3
SAMN03647959,3,3.1.1,"east_african_indian,canetti,mungi",,,0.0199289924973204,3
SAMN03647960,4.3.4.2,4.2.1.2.1.1.i3.1,"lam,canetti",,4.3/LAM,0.0359947643979057,4
SAMN03647961,1.2.2,1.2.2.1,"indo_oceanic,ghana,mungi",,,0.0199199795692517,1
SAMN03647962,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0257586450247,1
SAMN03647963,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0160306133002378,4
SAMN03647964,3,3.1.1,"east_african_indian,ghana",,,0.0123578149136357,3
SAMN03647965,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0069343473884352,4
SAMN03647966,4.3.1,4.2.1.2.1.1.i2,lam,,4.3/LAM,0.0120888157894736,4
SAMN03647967,2.2.1.1,2.2.1.1.1,"beijing,ghana","lin2.2.1,pacific_RD150",,0.0166484716157205,2
SAMN03647968,4.1.2.1,4.1.i1.1.1.1,"haarlem,indo_oceanic",,4.1.2/Haarlem,0.0195641646489104,4
SAMN03647969,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0082764328574384,4
SAMN03647970,3.1.2,3.1.1.i2,east_african_indian,,,0.0162971468951506,3
SAMN03647971,3,3.1.1,east_african_indian,,,0.0125518504552065,3
SAMN03647972,4.2.2,4.2.2.1,tur,,4,0.0206921413121845,4
SAMN03647973,3,3.1.1,"east_african_indian,canetti",,,0.0115517124907113,3
SAMN03647974,3,3.1.1,east_african_indian,,,0.012360053739364,3
SAMN03647975,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0101565101565101,4
SAMN03647976,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0220383113260182,1
SAMN03647977,4.6.2.2,4.2.1.1.1.2.1.1.1.1.1,"cameroon,east_african_indian,pinipedii",,4.6.2/Cameroon,0.010264979708761,4
SAMN03647978,4.4,4.2.1.2.2.2,"stype,canetti",,4,0.0113331094694425,4
SAMN03647979,4.7,4,,,4.10/PGG3,0.007172251616696,4
SAMN03647980,3,3.1.2,"east_african_indian,mungi",,,0.0424501880451308,3
SAMN03647981,3,3.1.1,"east_african_indian,canetti,mungi",,,0.0175236338482822,3
SAMN03647982,1.2.1,1.2.1.2,"indo_oceanic,canetti,mungi",,,0.0283803863298662,1
SAMN03647983,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0170404893678997,4
SAMN03647984,4.5,4.2.1.1.2,canetti,,4.5,0.0433068093796211,4
SAMN03647985,4.9,4.2.1.1.1.1.1.1.i2,canetti,,4.10/PGG3,0.0075592138417604,4
SAMN03647986,4.5,4.2.1.1.2,canetti,,4.5,0.0091445427728613,4
SAMN03647987,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0177749794158957,4
SAMN03647988,3,3.1.1,"east_african_indian,mungi",,,0.0917522464698331,3
SAMN03647989,4.8,4.2.1.1.1.1.1.1.i1,canetti,,4.10/PGG3,0.0493126120741183,4
SAMN03647990,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0818253639817915,4
SAMN03647991,3,3.1.1,east_african_indian,,,0.0455616430578817,3
SAMN03647992,3,3.1.1,east_african_indian,,,0.0189700249285584,3
SAMN03648001,2.2.2,2.2.2,"beijing,canetti","asia_ancestral_1,lin2.2",,0.034400477232054,2
SAMN03648002,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0062573328118889,4
SAMN03648005,4.6.2.2,4.2.1.1.1.2.1.1.1.1.2,"cameroon,east_african_indian",,4.6.2/Cameroon,0.0182318130193077,4
SAMN03648009,3.1.1,3.1.1.i1,east_african_indian,,,0.0143349414197105,3
SAMN03648012,3,3.1.1,"east_african_indian,ghana",,,0.0144146402607169,3
SAMN03648015,3,3.1.1,"east_african_indian,canetti,indo_oceanic",,,0.0165311653116531,3
SAMN03648016,3,3.1.1,east_african_indian,,,0.0142396560988715,3
SAMN03648017,4.2.1,4.2.2.2.1,ural,,4,0.0454545454545454,4
SAMN03648018,3,3.1.1,east_african_indian,,,0.0134884951071145,3
SAMN03648019,4.2.2,4.2.2.1,tur,,4,0.0297043979812545,4
SAMN03648021,3.1.1,3.1.1.i1,"east_african_indian,ethiopian,canetti",,,0.016730314602655,3
SAMN03648023,3,3.1.1,east_african_indian,,,0.0156873930405019,3
SAMN03648024,3.1.2.1,3.1.1.i2,"east_african_indian,ghana",,,0.0171549730146491,3
SAMN03648025,3,3.1.1,east_african_indian,,,0.0164094232331437,3
SAMN03648026,4.2.2,4.2.2.1,tur,,4,0.0292557222980142,4
SAMN03648027,3.1.2,3.1.1.i2,"east_african_indian,canetti,mungi",,,0.0151813325836378,3
SAMN03648028,3.1.2,3.1.1.i2,"east_african_indian,canetti",,,0.011960055736182,3
SAMN03648029,3.1.2,3.1.1.i2,"east_african_indian,ghana,canetti",,,0.0145741409279315,3
SAMN03648030,3,3.1.1,east_african_indian,,,0.0164848785324739,3
SAMN03648032,3,3.1.1,east_african_indian,,,0.0138561729250381,3
SAMN03648034,3,3.1.1,"east_african_indian,mungi",,,0.0119354083781886,3
SAMN03648035,3,3.1.1,east_african_indian,,,0.0141176470588235,3
SAMN03648036,3,3.1.1,"east_african_indian,mungi",,,0.0172031076581576,3
SAMN03648041,1.1.2,1.1.2,"indo_oceanic,tur,mungi",,,0.076389691436496,1
SAMN03648043,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.0189238486092111,2
SAMN03648045,1.1.2,1.1.2,indo_oceanic,,,0.0203211736716891,1
SAMN03648046,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.0124971336849346,2
SAMN03648047,2.2.1,2.2.1.1.2,"beijing,canetti","lin2.2.1,asia_ancestral_2",,0.0112095211735399,2
SAMN03648048,3,3.1.1,"east_african_indian,mungi",,,0.0176258992805755,3
SAMN03648049,1.1.2,1.1.2,"indo_oceanic,canetti",,,0.0235306758353927,1
SAMN03648050,4.1.2,4.1.i1.1.2,haarlem,,4,0.0195825818088121,4
SAMN03648051,4.2.2,4.2.2.1,"tur,ghana",,4,0.0233766233766233,4
SAMN03648054,3.1.2,3.1.1.i2,east_african_indian,,,0.012312427856868,3
SAMN03648055,1.2.2,1.2.2.1,"indo_oceanic,canetti,mungi,east_african_indian",,,0.0252018936229462,1
SAMN03648056,3.1.2,3.1.1.i2,"east_african_indian,canetti",,,0.0153261557948068,3
SAMN03648058,3,3.1.1,"east_african_indian,canetti,westafrican1",,,0.0120481927710843,3
SAMN03648061,4.4.1.2,4.2.1.2.2.1.2,"stype,canetti",,4,0.0141768937790943,4
